Postal code	Free-time residences	Buildings, total	Other buildings	Residential buildings	Dwellings	Average floor area	Dwellings in small houses	Dwellings in blocks of flats	Aged 18 or over, total	Basic level studies	With education, total	Matriculation examination	Vocational diploma	Academic degree - Lower level university degree	Academic degree - Higher level university degree	Inhabitants, total	Inhabitants aged 18-64	Employment rate %	Unemployment rate %	Economic dependency ratio	Inhabitants, total	Females	Males	Average age of inhabitants	Households, total	Average size of households	Occupancy rate	Young single persons	Young couples without children	Households with children	Households with small children	Households with children under school age	Households with school-age children	Households with teenagers	Adult households	Pensioner households	Households living in owner-occupied dwellings	Households living in rented dwellings	Households living in other dwellings	Area	Density	Surface area	0-15 years	16-34 years	35-64 years	65 years or over
00750	3.0	1403.0	132.0	1271.0	4645.0	72.7	1920.0	2725.0	7577.0	2226.0	5351.0	675.0	2816.0	969.0	891.0	9629.0	6161.0	69.4	12.6	122.0	9629.0	4970.0	4659.0	38.0	4450.0	2.1	33.6	406.0	196.0	1139.0	320.0	611.0	509.0	379.0	2261.0	1075.0	2061.0	2327.0	62.0	 Puistola   (Helsinki)	3175.948678199779	3031850.0	1855.0	2530.0	3828.0	1416.0
00760	1.0	1667.0	124.0	1543.0	3249.0	89.5	2614.0	635.0	5842.0	1219.0	4623.0	548.0	2278.0	812.0	985.0	7672.0	4595.0	78.2	6.9	112.0	7672.0	3910.0	3762.0	40.0	3044.0	2.5	35.7	88.0	78.0	987.0	225.0	437.0	484.0	411.0	1214.0	869.0	2317.0	649.0	78.0	 Suurmetsä   (Helsinki)	2281.1323122154163	3363242.0	1620.0	1455.0	3350.0	1247.0
00770	0.0	562.0	287.0	275.0	3817.0	64.6	344.0	3473.0	5757.0	2203.0	3554.0	472.0	2276.0	471.0	335.0	7289.0	4631.0	65.3	16.0	139.0	7289.0	3787.0	3502.0	38.0	3640.0	2.0	32.4	432.0	175.0	875.0	311.0	506.0	341.0	308.0	1870.0	909.0	901.0	2675.0	64.0	 Jakomäki - Alppikylä   (Helsinki)	2055.5555555555557	3546000.0	1379.0	2194.0	2590.0	1126.0
00780	1.0	1365.0	72.0	1293.0	3318.0	81.9	2150.0	1168.0	5754.0	1292.0	4462.0	502.0	2161.0	823.0	976.0	7079.0	4153.0	75.8	8.6	122.0	7079.0	3646.0	3433.0	44.0	3195.0	2.2	37.6	182.0	113.0	765.0	200.0	386.0	332.0	259.0	1394.0	1053.0	2310.0	813.0	72.0	 Tapaninvainio   (Helsinki)	3101.084218595992	2282750.0	1166.0	1395.0	2917.0	1601.0
00790	0.0	407.0	82.0	325.0	5360.0	62.6	471.0	4889.0	8336.0	1670.0	6666.0	1237.0	2162.0	1507.0	1760.0	11039.0	7416.0	72.6	8.0	104.0	11039.0	5858.0	5181.0	33.0	5095.0	2.1	29.5	718.0	504.0	1512.0	445.0	834.0	706.0	449.0	2856.0	741.0	1521.0	3524.0	50.0	 Viikki   (Helsinki)	2963.365034010647	3725157.0	2502.0	3756.0	3861.0	920.0
00800	0.0	452.0	39.0	413.0	4496.0	57.2	485.0	4011.0	6046.0	1455.0	4591.0	642.0	1825.0	837.0	1287.0	7190.0	4764.0	72.0	12.7	107.0	7190.0	3874.0	3316.0	42.0	4158.0	1.7	33.3	594.0	203.0	721.0	208.0	390.0	279.0	215.0	2403.0	1054.0	1476.0	2627.0	55.0	 Länsi-Herttoniemi   (Helsinki)	2358.9912179251837	3047913.0	1045.0	1834.0	3029.0	1282.0
00810	1.0	291.0	86.0	205.0	6306.0	62.1	120.0	6186.0	9383.0	2235.0	7148.0	928.0	3077.0	1346.0	1797.0	11584.0	7874.0	72.0	12.3	102.0	11578.0	6118.0	5460.0	38.0	5982.0	1.9	32.9	699.0	405.0	1319.0	410.0	737.0	526.0	416.0	3481.0	1199.0	1865.0	4077.0	40.0	 Herttoniemi   (Helsinki)	4732.883154852105	2446289.0	1998.0	3359.0	4710.0	1511.0
00820	0.0	157.0	49.0	108.0	4339.0	53.7	0.0	4339.0	6080.0	1845.0	4235.0	633.0	1916.0	732.0	954.0	7265.0	4806.0	66.2	15.7	126.0	7265.0	3842.0	3423.0	41.0	4115.0	1.7	31.1	553.0	160.0	733.0	197.0	397.0	308.0	209.0	2397.0	991.0	1712.0	2323.0	80.0	 Roihuvuori   (Helsinki)	5608.938478476037	1295254.0	1076.0	1869.0	3046.0	1274.0
00830	42.0	365.0	28.0	337.0	1000.0	110.2	816.0	184.0	1731.0	255.0	1476.0	191.0	407.0	239.0	639.0	2237.0	1190.0	80.5	5.3	129.0	2243.0	1163.0	1080.0	44.0	915.0	2.4	45.9	30.0	16.0	290.0	61.0	126.0	137.0	119.0	291.0	344.0	782.0	94.0	39.0	 Tammisalo   (Helsinki)	1402.2956887066118	1599520.0	443.0	315.0	946.0	539.0
00840	3.0	717.0	65.0	652.0	4440.0	74.8	1419.0	3021.0	6762.0	1288.0	5474.0	754.0	2216.0	987.0	1517.0	8206.0	4622.0	75.1	8.7	133.0	8206.0	4448.0	3758.0	44.0	4210.0	1.9	38.7	449.0	128.0	846.0	191.0	413.0	387.0	296.0	1851.0	1535.0	2937.0	1136.0	137.0	 Laajasalo   (Helsinki)	2722.6322538690342	3013995.0	1292.0	1627.0	3147.0	2140.0
00850	130.0	726.0	45.0	681.0	1319.0	103.5	1061.0	258.0	2303.0	410.0	1893.0	279.0	649.0	271.0	694.0	3144.0	1852.0	75.8	7.9	121.0	3144.0	1576.0	1568.0	39.0	1189.0	2.6	39.2	26.0	10.0	452.0	69.0	187.0	244.0	193.0	446.0	297.0	793.0	369.0	27.0	 Jollas   (Helsinki)	756.3299330561406	4156916.0	741.0	522.0	1430.0	451.0
00860	1.0	115.0	82.0	33.0	238.0	61.9	33.0	205.0	274.0	16.0	258.0	35.0	99.0	47.0	77.0	395.0	271.0	86.3	2.9	69.0	395.0	180.0	215.0	28.0	154.0	2.5	25.6	21.0	17.0	61.0	22.0	41.0	33.0	10.0	90.0	3.0	0.0	153.0	1.0	 Santahamina   (Helsinki)	61.78553630314769	6393082.0	119.0	120.0	153.0	3.0
00870	11.0	361.0	35.0	326.0	3333.0	67.0	429.0	2904.0	4920.0	1364.0	3556.0	517.0	1695.0	602.0	742.0	6211.0	3895.0	70.2	12.7	125.0	6211.0	3328.0	2883.0	39.0	3163.0	2.0	34.3	387.0	174.0	767.0	240.0	432.0	325.0	241.0	1606.0	804.0	976.0	2166.0	21.0	 Etelä-Laajasalo   (Helsinki)	4411.569377983635	1407889.0	1165.0	1757.0	2264.0	1025.0
00880	0.0	217.0	209.0	8.0	415.0	56.6	3.0	412.0	644.0	154.0	490.0	75.0	206.0	104.0	105.0	719.0	508.0	76.6	8.5	82.0	719.0	379.0	340.0	42.0	426.0	1.7	33.2	59.0	49.0	56.0	21.0	35.0	14.0	13.0	265.0	105.0	1.0	420.0	5.0	 Roihupellon teollisuusalue   (Helsinki)	450.38047440911834	1596428.0	69.0	251.0	263.0	136.0
00890	46.0	914.0	209.0	705.0	725.0	161.1	713.0	12.0	1485.0	294.0	1191.0	180.0	498.0	181.0	332.0	2007.0	1276.0	77.9	6.1	101.0	2007.0	1014.0	993.0	38.0	668.0	3.0	54.3	4.0	3.0	277.0	29.0	79.0	134.0	166.0	252.0	148.0	584.0	59.0	25.0	 Östersundom   (Helsinki)	73.39294410401422	27345953.0	420.0	413.0	965.0	209.0
00900	0.0	173.0	45.0	128.0	2444.0	59.5	139.0	2305.0	3581.0	1274.0	2307.0	348.0	1208.0	352.0	399.0	4248.0	2689.0	61.8	18.5	152.0	4248.0	2212.0	2036.0	43.0	2376.0	1.8	33.2	274.0	88.0	384.0	128.0	216.0	140.0	139.0	1285.0	714.0	1003.0	1318.0	55.0	 Puotinharju   (Helsinki)	3633.865781353855	1169003.0	586.0	1095.0	1675.0	892.0
00910	0.0	231.0	38.0	193.0	3647.0	55.7	124.0	3523.0	5171.0	1704.0	3467.0	491.0	1732.0	603.0	641.0	6183.0	3889.0	66.3	14.2	137.0	6183.0	3280.0	2903.0	42.0	3445.0	1.7	32.1	511.0	159.0	585.0	168.0	315.0	251.0	189.0	1969.0	901.0	1574.0	1781.0	90.0	 Puotila   (Helsinki)	5525.508672090596	1118992.0	903.0	1665.0	2333.0	1282.0
00920	1.0	1026.0	58.0	968.0	6541.0	69.5	1538.0	5003.0	10265.0	3365.0	6900.0	884.0	3698.0	1050.0	1268.0	13019.0	7754.0	69.6	12.5	139.0	13019.0	6725.0	6294.0	41.0	6206.0	2.1	33.5	470.0	236.0	1520.0	457.0	850.0	632.0	510.0	2858.0	1856.0	2659.0	3420.0	127.0	 Myllypuro   (Helsinki)	3643.336421918451	3573373.0	2445.0	2969.0	5094.0	2511.0
00930	18.0	674.0	61.0	613.0	3500.0	80.0	940.0	2560.0	5511.0	1819.0	3692.0	525.0	1753.0	566.0	848.0	6830.0	4160.0	63.2	16.2	157.0	6830.0	3621.0	3209.0	41.0	3296.0	2.1	38.6	262.0	114.0	724.0	191.0	350.0	298.0	295.0	1595.0	1005.0	1392.0	1830.0	74.0	 Itäkeskus-Marjaniemi   (Helsinki)	3357.2304569126754	2034415.0	1140.0	1716.0	2623.0	1351.0
00940	1.0	1295.0	152.0	1143.0	13511.0	64.6	1515.0	11996.0	20913.0	8536.0	12377.0	1623.0	7718.0	1671.0	1365.0	26173.0	16034.0	60.1	18.7	168.0	26173.0	13644.0	12529.0	41.0	12957.0	2.0	32.2	999.0	443.0	2905.0	798.0	1479.0	1255.0	1128.0	6375.0	3746.0	4373.0	8370.0	214.0	 Kontula - Vesala   (Helsinki)	4565.188194314838	5733170.0	4653.0	6749.0	9892.0	4879.0
00950	2.0	1464.0	86.0	1378.0	2697.0	88.8	1991.0	706.0	4709.0	1014.0	3695.0	483.0	1741.0	580.0	891.0	5967.0	3634.0	77.3	8.4	110.0	5967.0	3064.0	2903.0	42.0	2527.0	2.3	38.1	134.0	88.0	723.0	147.0	275.0	329.0	323.0	1107.0	723.0	1807.0	643.0	77.0	 Vartioharju   (Helsinki)	1903.1416668420861	3135342.0	1106.0	1155.0	2631.0	1075.0
00960	2.0	307.0	18.0	289.0	4034.0	62.9	692.0	3342.0	5879.0	1784.0	4095.0	495.0	2389.0	625.0	586.0	7201.0	4450.0	70.7	13.0	126.0	7201.0	3732.0	3469.0	43.0	3816.0	1.9	33.6	342.0	125.0	755.0	188.0	352.0	345.0	314.0	1959.0	1112.0	1931.0	1766.0	119.0	 Pohjois-Vuosaari   (Helsinki)	2875.774604126723	2504021.0	1151.0	1566.0	3055.0	1429.0
00970	0.0	690.0	64.0	626.0	5867.0	64.3	926.0	4941.0	8745.0	2906.0	5839.0	735.0	3684.0	787.0	633.0	10628.0	6615.0	66.5	15.1	138.0	10628.0	5624.0	5004.0	42.0	5601.0	1.9	34.1	506.0	195.0	1077.0	271.0	528.0	452.0	405.0	2889.0	1655.0	2703.0	2781.0	117.0	 Mellunmäki   (Helsinki)	3077.2714203773394	3453709.0	1641.0	2599.0	4258.0	2130.0
00980	86.0	1298.0	293.0	1005.0	11962.0	66.5	1577.0	10385.0	18124.0	6001.0	12123.0	1585.0	6569.0	1930.0	2039.0	23055.0	14201.0	62.4	17.4	158.0	23055.0	12352.0	10703.0	40.0	11381.0	2.0	32.9	944.0	454.0	2707.0	707.0	1383.0	1177.0	1067.0	5655.0	3068.0	3975.0	7267.0	139.0	 Etelä-Vuosaari   (Helsinki)	2152.5838849475426	10710384.0	4395.0	5758.0	8979.0	3923.0
00990	10.0	212.0	30.0	182.0	4661.0	66.1	216.0	4445.0	6839.0	1607.0	5232.0	618.0	2338.0	999.0	1277.0	8398.0	5221.0	74.7	9.5	113.0	8398.0	4493.0	3905.0	41.0	4341.0	1.9	34.3	378.0	258.0	952.0	260.0	505.0	426.0	272.0	2233.0	1174.0	2314.0	1962.0	65.0	 Aurinkolahti   (Helsinki)	3273.5393321714696	2565419.0	1441.0	1898.0	3441.0	1618.0
01120	853.0	739.0	119.0	620.0	625.0	122.5	569.0	56.0	1119.0	276.0	843.0	95.0	444.0	149.0	155.0	1424.0	857.0	79.6	6.6	108.0	1420.0	670.0	750.0	42.0	563.0	2.5	48.0	12.0	5.0	160.0	30.0	65.0	79.0	79.0	225.0	186.0	503.0	36.0	24.0	 Västerskog   (Sipoo)	56.801490471109965	24999344.0	269.0	233.0	654.0	264.0
01150	432.0	1752.0	200.0	1552.0	2549.0	102.2	1717.0	832.0	4223.0	905.0	3318.0	319.0	1642.0	688.0	669.0	5746.0	3373.0	82.7	6.3	104.0	5747.0	2867.0	2880.0	38.0	2371.0	2.4	43.2	178.0	81.0	826.0	195.0	418.0	404.0	295.0	1006.0	560.0	1703.0	617.0	51.0	 Söderkulla   (Sipoo)	118.39093961369905	48542566.0	1403.0	1094.0	2400.0	850.0
01180	513.0	278.0	43.0	235.0	211.0	123.4	211.0	0.0	363.0	80.0	283.0	27.0	160.0	46.0	50.0	466.0	263.0	82.5	3.1	111.0	466.0	226.0	240.0	44.0	192.0	2.4	51.7	1.0	0.0	58.0	7.0	19.0	28.0	33.0	63.0	72.0	179.0	7.0	6.0	 Kalkkiranta   (Porvoo)	27.47220193412555	16962601.0	86.0	68.0	212.0	100.0
01190	61.0	528.0	78.0	450.0	431.0	119.1	431.0	0.0	800.0	215.0	585.0	65.0	352.0	87.0	81.0	1020.0	597.0	83.1	4.6	102.0	1020.0	533.0	487.0	42.0	406.0	2.5	47.3	1.0	5.0	124.0	24.0	50.0	62.0	52.0	153.0	137.0	380.0	13.0	13.0	 Box   (Sipoo)	31.60753016559154	32270791.0	196.0	158.0	463.0	203.0
01200	18.0	899.0	98.0	801.0	6012.0	67.9	1246.0	4766.0	9249.0	3743.0	5506.0	585.0	3705.0	683.0	533.0	11967.0	7400.0	66.1	16.0	142.0	11967.0	6071.0	5896.0	38.0	5791.0	2.1	32.9	534.0	171.0	1494.0	404.0	759.0	681.0	543.0	2875.0	1445.0	2410.0	3313.0	68.0	 Hakunila   (Vantaa)	614.1460513929446	19485593.0	2466.0	2956.0	4696.0	1849.0
01230	2.0	513.0	46.0	467.0	1501.0	79.3	1060.0	441.0	2386.0	604.0	1782.0	223.0	995.0	314.0	250.0	2981.0	1969.0	80.7	7.5	87.0	2981.0	1462.0	1519.0	39.0	1327.0	2.2	36.2	24.0	63.0	354.0	107.0	176.0	153.0	116.0	687.0	291.0	1028.0	273.0	26.0	 Vaarala   (Vantaa)	885.6372280178662	3365938.0	534.0	725.0	1305.0	417.0
01260	27.0	1491.0	93.0	1398.0	1929.0	100.6	1811.0	118.0	3676.0	823.0	2853.0	331.0	1624.0	443.0	455.0	4839.0	2914.0	81.0	5.7	102.0	4839.0	2385.0	2454.0	40.0	1853.0	2.6	38.7	47.0	39.0	644.0	128.0	273.0	315.0	273.0	716.0	507.0	1551.0	279.0	23.0	 Itä-Hakkila   (Vantaa)	576.7022996942728	8390811.0	1021.0	897.0	2159.0	762.0
01280	1.0	914.0	35.0	879.0	4777.0	70.6	1989.0	2788.0	7658.0	2504.0	5154.0	576.0	3254.0	760.0	564.0	9620.0	6146.0	71.6	11.7	117.0	9620.0	4903.0	4717.0	40.0	4581.0	2.1	33.9	355.0	156.0	1152.0	307.0	591.0	501.0	414.0	2315.0	1130.0	2656.0	1882.0	43.0	 Länsimäki   (Vantaa)	2748.3845384228157	3500238.0	1756.0	2272.0	4080.0	1512.0
01300	2.0	1815.0	259.0	1556.0	11384.0	65.3	2621.0	8763.0	16413.0	4474.0	11939.0	1420.0	6668.0	2167.0	1684.0	19509.0	12677.0	75.4	9.0	102.0	19509.0	10052.0	9457.0	41.0	10404.0	1.9	35.4	1326.0	747.0	1874.0	536.0	952.0	772.0	635.0	5729.0	2830.0	5306.0	4946.0	152.0	 Tikkurila   (Vantaa)	3247.599092223724	6007207.0	2766.0	5624.0	7383.0	3736.0
01340	0.0	29.0	4.0	25.0	753.0	52.9	8.0	745.0	978.0	214.0	764.0	122.0	451.0	121.0	70.0	1141.0	864.0	79.7	6.6	65.0	1141.0	628.0	513.0	34.0	668.0	1.7	31.3	175.0	88.0	105.0	44.0	73.0	33.0	19.0	474.0	90.0	74.0	586.0	8.0	 Leinelä   (Vantaa)	7598.713346697124	150157.0	152.0	532.0	343.0	114.0
01350	2.0	1059.0	37.0	1022.0	5557.0	66.9	1466.0	4091.0	8194.0	2254.0	5940.0	727.0	3504.0	1004.0	705.0	10255.0	6715.0	74.4	10.4	103.0	10255.0	5225.0	5030.0	38.0	5187.0	2.0	34.4	763.0	331.0	1208.0	315.0	620.0	503.0	431.0	2902.0	1090.0	2653.0	2438.0	96.0	 Hiekkaharju   (Vantaa)	3648.1056175490417	2811048.0	1843.0	3029.0	3904.0	1479.0
01360	3.0	852.0	58.0	794.0	6979.0	63.6	1082.0	5897.0	10335.0	3815.0	6520.0	798.0	4086.0	977.0	659.0	12578.0	8276.0	66.0	13.9	129.0	12578.0	6421.0	6157.0	40.0	6602.0	1.9	33.7	899.0	311.0	1301.0	385.0	714.0	532.0	421.0	3712.0	1610.0	3063.0	3440.0	99.0	 Koivukylä-Havukoski   (Vantaa)	2152.0009348491894	5844793.0	2021.0	3661.0	4837.0	2059.0
01370	0.0	458.0	45.0	413.0	3580.0	62.0	785.0	2795.0	5258.0	1265.0	3993.0	634.0	2133.0	695.0	531.0	6562.0	4769.0	72.8	9.8	88.0	6562.0	3440.0	3122.0	34.0	3336.0	2.0	31.7	575.0	346.0	810.0	253.0	445.0	303.0	240.0	2150.0	382.0	994.0	2319.0	23.0	 Jokiniemi   (Vantaa)	2011.7603055962622	3261820.0	1175.0	2518.0	2380.0	489.0
01380	3.0	581.0	82.0	499.0	773.0	98.2	773.0	0.0	1394.0	331.0	1063.0	99.0	600.0	196.0	168.0	1907.0	1132.0	80.4	7.6	108.0	1907.0	967.0	940.0	38.0	724.0	2.6	37.5	18.0	24.0	274.0	66.0	137.0	125.0	105.0	275.0	177.0	547.0	171.0	6.0	 Kuusikko-Hakkila   (Vantaa)	430.9806131043871	4424793.0	461.0	380.0	804.0	262.0
01390	6.0	2269.0	66.0	2203.0	3768.0	91.6	3042.0	726.0	6781.0	1453.0	5328.0	598.0	2977.0	1012.0	741.0	9046.0	5796.0	80.7	5.9	92.0	9046.0	4549.0	4497.0	37.0	3607.0	2.5	36.9	228.0	167.0	1288.0	329.0	631.0	565.0	478.0	1661.0	684.0	2610.0	948.0	49.0	 Ruskeasanta-Ilola   (Vantaa)	1274.2765459019881	7098930.0	2040.0	2097.0	3924.0	985.0
01400	13.0	1771.0	73.0	1698.0	4065.0	80.0	2187.0	1878.0	6579.0	1833.0	4746.0	492.0	2810.0	790.0	654.0	8595.0	5101.0	73.5	10.2	127.0	8595.0	4408.0	4187.0	40.0	3714.0	2.3	35.7	270.0	111.0	1112.0	230.0	523.0	496.0	468.0	1654.0	969.0	1864.0	1801.0	49.0	 Rekola   (Vantaa)	1527.5244985960815	5626751.0	1755.0	1869.0	3493.0	1478.0
01420	12.0	1036.0	25.0	1011.0	1165.0	109.6	1165.0	0.0	2393.0	586.0	1807.0	175.0	1042.0	309.0	281.0	3225.0	1942.0	79.9	6.7	106.0	3225.0	1570.0	1655.0	39.0	1122.0	2.8	38.7	8.0	14.0	436.0	85.0	188.0	225.0	210.0	395.0	298.0	988.0	115.0	19.0	 Päiväkumpu   (Vantaa)	825.1357060398398	3908448.0	726.0	586.0	1462.0	451.0
01450	15.0	3492.0	218.0	3274.0	8851.0	77.2	4633.0	4218.0	14267.0	4264.0	10003.0	1050.0	6197.0	1651.0	1105.0	18228.0	11575.0	74.4	10.0	110.0	18228.0	9049.0	9179.0	39.0	8366.0	2.2	35.9	767.0	346.0	2261.0	573.0	1107.0	1045.0	848.0	4188.0	1947.0	5036.0	3231.0	99.0	 Korso   (Vantaa)	1265.027054284429	14409178.0	3512.0	4378.0	7646.0	2692.0
01480	15.0	984.0	64.0	920.0	3220.0	74.2	1027.0	2193.0	5023.0	1634.0	3389.0	384.0	2139.0	531.0	335.0	6386.0	4133.0	72.7	11.0	111.0	6386.0	3200.0	3186.0	39.0	3025.0	2.1	35.5	324.0	99.0	753.0	187.0	361.0	352.0	297.0	1628.0	653.0	1774.0	1193.0	58.0	 Mikkola   (Vantaa)	2102.9143772034336	3036738.0	1202.0	1536.0	2758.0	890.0
01490	23.0	1277.0	51.0	1226.0	1543.0	113.3	1491.0	52.0	2930.0	590.0	2340.0	229.0	1272.0	433.0	406.0	4233.0	2524.0	85.1	5.1	96.0	4233.0	2116.0	2117.0	35.0	1475.0	2.9	39.8	41.0	41.0	677.0	127.0	286.0	366.0	293.0	531.0	280.0	1312.0	142.0	21.0	 Nikinmäki   (Sipoo)	430.38950504393523	9835277.0	1153.0	800.0	1874.0	406.0
01510	4.0	734.0	275.0	459.0	3158.0	65.3	641.0	2517.0	4777.0	1413.0	3364.0	371.0	1858.0	704.0	431.0	6359.0	4277.0	77.1	9.9	92.0	6359.0	3163.0	3196.0	34.0	2910.0	2.2	30.5	366.0	224.0	896.0	277.0	509.0	402.0	256.0	1665.0	355.0	1052.0	1823.0	35.0	 Kirkonkylä-Veromäki   (Vantaa)	830.0756009726465	7660748.0	1480.0	1862.0	2517.0	500.0
01520	0.0	401.0	32.0	369.0	3596.0	68.8	873.0	2723.0	5571.0	971.0	4600.0	491.0	1979.0	1064.0	1066.0	7835.0	5149.0	83.1	6.3	83.0	7835.0	4050.0	3785.0	31.0	3436.0	2.3	30.4	414.0	275.0	1338.0	383.0	702.0	617.0	385.0	1796.0	310.0	1638.0	1783.0	15.0	 Tammisto   (Vantaa)	3880.5878483861507	2019024.0	2111.0	2141.0	3161.0	422.0
01530	0.0	263.0	241.0	22.0	396.0	52.4	23.0	373.0	369.0	169.0	200.0	28.0	130.0	28.0	14.0	418.0	357.0	65.5	17.6	78.0	418.0	183.0	235.0	34.0	233.0	1.8	29.4	50.0	29.0	36.0	16.0	28.0	7.0	5.0	189.0	8.0	1.0	231.0	1.0	 Veromiehenkylä   (Vantaa)	24.305841449623646	17197512.0	45.0	186.0	175.0	12.0
01600	0.0	383.0	81.0	302.0	10031.0	61.1	128.0	9903.0	14271.0	4507.0	9764.0	1276.0	5467.0	1708.0	1313.0	17170.0	10291.0	69.6	12.0	138.0	17170.0	9056.0	8114.0	42.0	9459.0	1.8	34.1	1333.0	457.0	1652.0	480.0	891.0	723.0	567.0	4880.0	2953.0	4812.0	4495.0	152.0	 Myyrmäki   (Vantaa)	6188.393140650967	2774549.0	2612.0	4746.0	5832.0	3980.0
01610	3.0	302.0	59.0	243.0	3073.0	60.7	340.0	2733.0	4352.0	1144.0	3208.0	416.0	1697.0	618.0	477.0	5150.0	3500.0	75.7	10.1	93.0	5150.0	2521.0	2629.0	40.0	2891.0	1.8	34.5	488.0	201.0	483.0	160.0	277.0	185.0	146.0	1791.0	621.0	1498.0	1339.0	54.0	 Kaivoksela   (Vantaa)	1855.8384678197608	2775026.0	722.0	1577.0	1999.0	852.0
01620	1.0	599.0	74.0	525.0	6527.0	67.9	894.0	5633.0	9818.0	3183.0	6635.0	812.0	3753.0	1137.0	933.0	12106.0	7274.0	71.3	12.2	130.0	12106.0	6170.0	5936.0	41.0	6115.0	2.0	34.5	706.0	286.0	1316.0	351.0	677.0	572.0	483.0	2960.0	1858.0	3430.0	2602.0	83.0	 Martinlaakso   (Vantaa)	3800.8977603713865	3185037.0	2054.0	3157.0	4351.0	2544.0
01630	2.0	377.0	25.0	352.0	907.0	89.7	856.0	51.0	1579.0	277.0	1302.0	122.0	657.0	269.0	254.0	2055.0	1251.0	82.4	5.3	97.0	2055.0	1036.0	1019.0	40.0	852.0	2.4	37.5	27.0	34.0	281.0	61.0	129.0	122.0	102.0	360.0	218.0	678.0	165.0	9.0	 Hämeenkylä   (Vantaa)	776.7352852130389	2645689.0	420.0	417.0	890.0	328.0
01640	2.0	684.0	22.0	662.0	1699.0	80.3	723.0	976.0	2715.0	656.0	2059.0	229.0	1057.0	391.0	382.0	3395.0	2196.0	77.0	9.0	99.0	3395.0	1689.0	1706.0	40.0	1579.0	2.1	37.6	153.0	92.0	390.0	108.0	205.0	164.0	134.0	840.0	356.0	924.0	637.0	18.0	 Hämevaara   (Vantaa)	1092.4404089041452	3107721.0	603.0	838.0	1435.0	519.0
01650	3.0	768.0	38.0	730.0	2017.0	83.8	921.0	1096.0	3340.0	785.0	2555.0	313.0	1319.0	440.0	483.0	4124.0	2559.0	75.7	9.5	110.0	4124.0	2022.0	2102.0	41.0	1914.0	2.1	39.3	211.0	58.0	435.0	98.0	198.0	211.0	172.0	944.0	542.0	1429.0	449.0	36.0	 Vapaala   (Vantaa)	1933.6292542539609	2132777.0	707.0	927.0	1709.0	781.0
01660	3.0	416.0	17.0	399.0	1101.0	80.4	950.0	151.0	1843.0	521.0	1322.0	134.0	770.0	215.0	203.0	2306.0	1358.0	72.6	11.3	133.0	2306.0	1180.0	1126.0	42.0	1045.0	2.2	37.3	52.0	33.0	279.0	67.0	129.0	133.0	102.0	470.0	300.0	579.0	462.0	4.0	 Varisto   (Vantaa)	2287.818704753325	1007947.0	403.0	459.0	959.0	485.0
01670	124.0	542.0	41.0	501.0	1277.0	87.3	1040.0	237.0	2213.0	408.0	1805.0	160.0	878.0	414.0	353.0	2813.0	1724.0	84.3	5.7	92.0	2813.0	1417.0	1396.0	40.0	1215.0	2.3	37.8	45.0	65.0	357.0	102.0	169.0	147.0	128.0	530.0	332.0	998.0	207.0	10.0	 Vantaanlaakso   (Vantaa)	1229.7004348322155	2287549.0	546.0	609.0	1169.0	489.0
01680	2.0	610.0	24.0	586.0	832.0	101.2	773.0	59.0	1540.0	361.0	1179.0	146.0	636.0	200.0	197.0	2087.0	1267.0	77.3	6.5	112.0	2087.0	1043.0	1044.0	38.0	794.0	2.6	39.2	14.0	18.0	300.0	61.0	125.0	151.0	129.0	315.0	183.0	562.0	225.0	7.0	 Askisto   (Vantaa)	316.1606253526887	6601075.0	486.0	386.0	942.0	273.0
01690	12.0	1265.0	39.0	1226.0	1700.0	105.2	1644.0	56.0	3273.0	505.0	2768.0	253.0	1135.0	652.0	728.0	4787.0	2841.0	85.8	4.4	95.0	4787.0	2391.0	2396.0	35.0	1648.0	2.9	36.3	24.0	42.0	823.0	156.0	360.0	436.0	331.0	549.0	292.0	1369.0	269.0	10.0	 Ylästö   (Vantaa)	791.772447212	6045929.0	1370.0	780.0	2205.0	432.0
01700	3.0	1140.0	48.0	1092.0	3646.0	70.5	1271.0	2375.0	5354.0	956.0	4398.0	568.0	2116.0	979.0	735.0	6944.0	4865.0	83.1	6.0	71.0	6944.0	3543.0	3401.0	32.0	3319.0	2.1	34.3	783.0	351.0	913.0	294.0	533.0	388.0	259.0	2065.0	346.0	1451.0	1838.0	30.0	 Kivistö   (Vantaa)	1407.7668426713105	4932635.0	1476.0	2554.0	2425.0	489.0
01710	0.0	161.0	10.0	151.0	2984.0	62.6	309.0	2675.0	4174.0	1196.0	2978.0	339.0	1663.0	550.0	426.0	5071.0	3200.0	72.9	11.9	115.0	5071.0	2599.0	2472.0	41.0	2785.0	1.8	34.7	362.0	144.0	531.0	157.0	283.0	238.0	159.0	1516.0	745.0	1587.0	1173.0	25.0	 Pähkinärinne   (Vantaa)	4106.874296927579	1234759.0	831.0	1294.0	1972.0	974.0
01720	4.0	123.0	109.0	14.0	33.0	67.5	21.0	12.0	62.0	28.0	34.0	2.0	28.0	2.0	2.0	65.0	52.0	76.9	4.8	63.0	65.0	27.0	38.0	43.0	34.0	1.9	34.2	6.0	1.0	3.0	0.0	1.0	1.0	0.0	24.0	7.0	17.0	14.0	3.0	 Petikko   (Vantaa)	15.268466623131962	4257140.0	2.0	23.0	30.0	10.0
